orden,path,dominio,intencion,estado,action_items,referencia_contenido
796,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-04a-subprocess-security.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
797,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-04b-subprocess-performance.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
798,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-04c-subprocess-reliability.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
799,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-04d-subprocess-scalability.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
800,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-04e-aggregate-nfr.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
801,_bmad/tea/workflows/testarch/nfr-assess/steps-c/step-05-generate-report.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
802,_bmad/tea/workflows/testarch/nfr-assess/steps-e/step-01-assess.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
803,_bmad/tea/workflows/testarch/nfr-assess/steps-e/step-02-apply-edit.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
804,_bmad/tea/workflows/testarch/nfr-assess/steps-v/step-01-validate.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
805,_bmad/tea/workflows/testarch/nfr-assess/validation-report-20260127-095021.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
806,_bmad/tea/workflows/testarch/nfr-assess/validation-report-20260127-102401.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
807,_bmad/tea/workflows/testarch/nfr-assess/workflow-plan.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Workflow Plan: testarch-nfr
808,_bmad/tea/workflows/testarch/nfr-assess/workflow.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
809,_bmad/tea/workflows/testarch/nfr-assess/workflow.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Test Architect workflow: nfr-assess
810,_bmad/tea/workflows/testarch/teach-me-testing/checklist.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Teach Me Testing - Quality Checklist
811,_bmad/tea/workflows/testarch/teach-me-testing/data/curriculum.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# TEA Academy Curriculum Structure
812,_bmad/tea/workflows/testarch/teach-me-testing/data/quiz-questions.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Quiz Questions Bank
813,_bmad/tea/workflows/testarch/teach-me-testing/data/role-paths.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Role-Based Content Customization
814,_bmad/tea/workflows/testarch/teach-me-testing/data/session-content-map.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Session Content Mapping
815,_bmad/tea/workflows/testarch/teach-me-testing/data/tea-resources-index.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# TEA Resources Index
816,_bmad/tea/workflows/testarch/teach-me-testing/instructions.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Teach Me Testing - Usage Instructions
817,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-01-init.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
818,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-01b-continue.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
819,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-02-assess.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
820,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-03-session-menu.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
821,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-01.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
822,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-02.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
823,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-03.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
824,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-04.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
825,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-05.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
826,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-06.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
827,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-04-session-07.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
828,_bmad/tea/workflows/testarch/teach-me-testing/steps-c/step-05-completion.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
829,_bmad/tea/workflows/testarch/teach-me-testing/steps-e/step-e-01-assess-workflow.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
830,_bmad/tea/workflows/testarch/teach-me-testing/steps-e/step-e-02-apply-edits.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
831,_bmad/tea/workflows/testarch/teach-me-testing/steps-v/step-v-01-validate.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
832,_bmad/tea/workflows/testarch/teach-me-testing/templates/certificate-template.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
833,_bmad/tea/workflows/testarch/teach-me-testing/templates/progress-template.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
834,_bmad/tea/workflows/testarch/teach-me-testing/templates/session-notes-template.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
835,_bmad/tea/workflows/testarch/teach-me-testing/workflow-plan-teach-me-testing.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
836,_bmad/tea/workflows/testarch/teach-me-testing/workflow.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
837,_bmad/tea/workflows/testarch/test-design/checklist.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Test Design and Risk Assessment - Validation Checklist
838,_bmad/tea/workflows/testarch/test-design/instructions.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,<!-- Powered by BMAD-CORE™ -->
839,_bmad/tea/workflows/testarch/test-design/steps-c/step-01-detect-mode.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
840,_bmad/tea/workflows/testarch/test-design/steps-c/step-01b-resume.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
841,_bmad/tea/workflows/testarch/test-design/steps-c/step-02-load-context.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
842,_bmad/tea/workflows/testarch/test-design/steps-c/step-03-risk-and-testability.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
843,_bmad/tea/workflows/testarch/test-design/steps-c/step-04-coverage-plan.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
844,_bmad/tea/workflows/testarch/test-design/steps-c/step-05-generate-output.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
845,_bmad/tea/workflows/testarch/test-design/steps-e/step-01-assess.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
846,_bmad/tea/workflows/testarch/test-design/steps-e/step-02-apply-edit.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
847,_bmad/tea/workflows/testarch/test-design/steps-v/step-01-validate.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
848,_bmad/tea/workflows/testarch/test-design/test-design-architecture-template.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
849,_bmad/tea/workflows/testarch/test-design/test-design-qa-template.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
850,_bmad/tea/workflows/testarch/test-design/test-design-template.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
851,_bmad/tea/workflows/testarch/test-design/validation-report-20260127-095021.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
852,_bmad/tea/workflows/testarch/test-design/validation-report-20260127-102401.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
853,_bmad/tea/workflows/testarch/test-design/workflow-plan.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Workflow Plan: testarch-test-design
854,_bmad/tea/workflows/testarch/test-design/workflow.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,---
855,_bmad/tea/workflows/testarch/test-design/workflow.yaml,_bmad,Archivo de configuracion,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Test Architect workflow: test-design
856,_bmad/tea/workflows/testarch/test-review/checklist.md,_bmad,Documento de referencia o decision,hay-que-re-evaluar,Separar conocimiento reusable de contenido de soporte; evaluar modularizacion/submodule.,# Test Quality Review - Validation Checklist
